feature	coef	Family_Name
M01050_ARR10_01_FWD_5_OC_P_LEAF	0	Response Regulator
M01050_ARR10_01_FWD_5_OC_P_ROOT	0	ARR-B
M01050_ARR10_01_FWD_5_OC_P_ROOT	0	Response Regulator
M01050_ARR10_01_FWD_4	0	ARR-B
M01050_ARR10_01_FWD_4	0	Response Regulator
M01050_ARR10_01_FWD_4_OC_P_LEAF	0	ARR-B
M01050_ARR10_01_FWD_4_OC_P_LEAF	0	Response Regulator
M01050_ARR10_01_FWD_5	0	ARR-B
M01050_ARR10_01_FWD_5	0	Response Regulator
M01050_ARR10_01_REV_4_OC_P_ROOT	0	ARR-B
M01050_ARR10_01_REV_4_OC_P_ROOT	0	Response Regulator
M01050_ARR10_01_FWD_3_OC_P_ROOT	0	ARR-B
M01050_ARR10_01_FWD_3_OC_P_ROOT	0	Response Regulator
M01050_ARR10_01_REV_6_OC_P_ROOT	0	ARR-B
M01050_ARR10_01_REV_6_OC_P_ROOT	0	Response Regulator
M01059_AGL1_01_FWD_7_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_7_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_7	0	MADS-box
M01059_AGL1_01_FWD_7	0	MADS
M01059_AGL1_01_FWD_5	0	MADS-box
M01059_AGL1_01_FWD_5	0	MADS
M01059_AGL1_01_FWD_4_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_4_OC_P_LEAF	0	MADS
M01059_AGL1_01_REV_1_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_1_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_1_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_1_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_7_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_7_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_2_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_2_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_3_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_3_OC_P_LEAF	0	MADS
M01059_AGL1_01_REV_2_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_2_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_5	0	MADS-box
M01059_AGL1_01_REV_5	0	MADS
M01059_AGL1_01_REV_1	0	MADS-box
M01059_AGL1_01_REV_1	0	MADS
M01059_AGL1_01_FWD_3_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_3_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_7_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_7_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_6_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_6_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_2	0	MADS-box
M01059_AGL1_01_REV_2	0	MADS
M01059_AGL1_01_REV_6_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_6_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_5_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_5_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_6_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_6_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_4	0	MADS-box
M01059_AGL1_01_FWD_4	0	MADS
M01059_AGL1_01_FWD_4_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_4_OC_P_ROOT	0	MADS
M01059_AGL1_01_FWD_2_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_2_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_5_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_5_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_3_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_3_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_2_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_2_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_7_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_7_OC_P_LEAF	0	MADS
M01059_AGL1_01_REV_4_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_4_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_5_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_5_OC_P_ROOT	0	MADS
M01059_AGL1_01_FWD_1	0	MADS-box
M01059_AGL1_01_FWD_1	0	MADS
M01059_AGL1_01_REV_4	0	MADS-box
M01059_AGL1_01_REV_4	0	MADS
M01059_AGL1_01_FWD_1_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_1_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_4_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_4_OC_P_LEAF	0	MADS
M01059_AGL1_01_FWD_1_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_FWD_1_OC_P_LEAF	0	MADS
M01059_AGL1_01_REV_7	0	MADS-box
M01059_AGL1_01_REV_7	0	MADS
M01059_AGL1_01_FWD_2	0	MADS-box
M01059_AGL1_01_FWD_2	0	MADS
M01059_AGL1_01_FWD_3	0	MADS-box
M01059_AGL1_01_FWD_3	0	MADS
M01059_AGL1_01_REV_6	0	MADS-box
M01059_AGL1_01_REV_6	0	MADS
M01059_AGL1_01_FWD_6_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_FWD_6_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_3_OC_P_ROOT	0	MADS-box
M01059_AGL1_01_REV_3_OC_P_ROOT	0	MADS
M01059_AGL1_01_REV_5_OC_P_LEAF	0	MADS-box
M01059_AGL1_01_REV_5_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_7_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_7_OC_P_ROOT	0	MADS
M01060_AGL1_02_REV_3_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_3_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_6_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_6_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_6_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_6_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_1	0	MADS-box
M01060_AGL1_02_FWD_1	0	MADS
M01060_AGL1_02_REV_1	0	MADS-box
M01060_AGL1_02_REV_1	0	MADS
M01060_AGL1_02_FWD_2	0	MADS-box
M01060_AGL1_02_FWD_2	0	MADS
M01060_AGL1_02_REV_1_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_1_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_7_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_7_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_6	0	MADS-box
M01060_AGL1_02_REV_6	0	MADS
M01060_AGL1_02_FWD_3_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_3_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_4	0	MADS-box
M01060_AGL1_02_FWD_4	0	MADS
M01060_AGL1_02_REV_4	0	MADS-box
M01060_AGL1_02_REV_4	0	MADS
M01060_AGL1_02_REV_2_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_2_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_6_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_6_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_3_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_3_OC_P_ROOT	0	MADS
M01060_AGL1_02_REV_7	0	MADS-box
M01060_AGL1_02_REV_7	0	MADS
M01060_AGL1_02_FWD_3	0	MADS-box
M01060_AGL1_02_FWD_3	0	MADS
M01060_AGL1_02_REV_1_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_1_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_1_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_1_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_7	0	MADS-box
M01060_AGL1_02_FWD_7	0	MADS
M01060_AGL1_02_REV_5_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_5_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_1_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_1_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_5_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_5_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_4_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_4_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_7_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_7_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_6	0	MADS-box
M01060_AGL1_02_FWD_6	0	MADS
M01060_AGL1_02_REV_6_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_6_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_2_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_2_OC_P_ROOT	0	MADS
M01060_AGL1_02_REV_2	0	MADS-box
M01060_AGL1_02_REV_2	0	MADS
M01060_AGL1_02_REV_3_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_3_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_5	0	MADS-box
M01060_AGL1_02_FWD_5	0	MADS
M01060_AGL1_02_REV_7_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_7_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_5	0	MADS-box
M01060_AGL1_02_REV_5	0	MADS
M01060_AGL1_02_REV_4_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_REV_4_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_4_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_4_OC_P_ROOT	0	MADS
M01060_AGL1_02_FWD_4_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_4_OC_P_LEAF	0	MADS
M01060_AGL1_02_REV_3	0	MADS-box
M01060_AGL1_02_REV_3	0	MADS
M01060_AGL1_02_FWD_5_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_FWD_5_OC_P_LEAF	0	MADS
M01060_AGL1_02_FWD_5_OC_P_ROOT	0	MADS-box
M01060_AGL1_02_FWD_5_OC_P_ROOT	0	MADS
M01060_AGL1_02_REV_2_OC_P_LEAF	0	MADS-box
M01060_AGL1_02_REV_2_OC_P_LEAF	0	MADS
M01114_E2F_Q2_FWD_1_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_1_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_1_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_1_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_4_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_4_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_4_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_4_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_2_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_2_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_7_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_7_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_3	0	E2F-DP
M01114_E2F_Q2_FWD_3	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_7_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_7_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_2_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_2_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_7	0	E2F-DP
M01114_E2F_Q2_REV_7	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_3_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_3_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_2_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_2_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_4_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_4_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_4_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_4_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_4	0	E2F-DP
M01114_E2F_Q2_FWD_4	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_6	0	E2F-DP
M01114_E2F_Q2_REV_6	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_6_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_6_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_7_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_7_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_2	0	E2F-DP
M01114_E2F_Q2_FWD_2	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_2	0	E2F-DP
M01114_E2F_Q2_REV_2	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_5	0	E2F-DP
M01114_E2F_Q2_FWD_5	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_6_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_6_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_7	0	E2F-DP
M01114_E2F_Q2_FWD_7	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_3	0	E2F-DP
M01114_E2F_Q2_REV_3	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_1_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_1_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_6_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_6_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_3_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_3_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_7_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_7_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_2_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_2_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_6_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_6_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_1_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_1_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_3_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_3_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_5_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_REV_5_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_5	0	E2F-DP
M01114_E2F_Q2_REV_5	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_5_OC_P_LEAF	0	E2F-DP
M01114_E2F_Q2_FWD_5_OC_P_LEAF	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_5_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_5_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_3_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_REV_3_OC_P_ROOT	0	Core Cell Cycle Genes
M01114_E2F_Q2_REV_4	0	E2F-DP
M01114_E2F_Q2_REV_4	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_6	0	E2F-DP
M01114_E2F_Q2_FWD_6	0	Core Cell Cycle Genes
M01114_E2F_Q2_FWD_5_OC_P_ROOT	0	E2F-DP
M01114_E2F_Q2_FWD_5_OC_P_ROOT	0	Core Cell Cycle Genes
M01126_BPC1_Q2_FWD_4_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_4_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_1	0	BBR/BPC
M01126_BPC1_Q2_REV_1	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_4_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_4_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_1_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_1_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_7_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_7_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_5	0	BBR/BPC
M01126_BPC1_Q2_REV_5	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_2_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_2_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_3_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_3_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_3_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_3_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_4_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_4_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_7_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_7_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_6_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_6_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_1	0	BBR/BPC
M01126_BPC1_Q2_FWD_1	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_1_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_1_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_1_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_1_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_5_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_5_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_4_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_4_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_2_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_2_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_6_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_6_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_3	0	BBR/BPC
M01126_BPC1_Q2_REV_3	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_5_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_5_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_6_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_6_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_3_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_3_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_3	0	BBR/BPC
M01126_BPC1_Q2_FWD_3	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_2	0	BBR/BPC
M01126_BPC1_Q2_FWD_2	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_1_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_1_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_5_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_5_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_7	0	BBR/BPC
M01126_BPC1_Q2_REV_7	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_3_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_3_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_7_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_FWD_7_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_6_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_6_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_2	0	BBR/BPC
M01126_BPC1_Q2_REV_2	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_4	0	BBR/BPC
M01126_BPC1_Q2_FWD_4	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_5_OC_P_LEAF	0	BBR/BPC
M01126_BPC1_Q2_REV_5_OC_P_LEAF	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_REV_7_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_REV_7_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01126_BPC1_Q2_FWD_2_OC_P_ROOT	0	BBR/BPC
M01126_BPC1_Q2_FWD_2_OC_P_ROOT	0	BBR/BPC-family of GAGA-motif binding transcription factors
M01156_BZR1_01_FWD_4	0	BZR
M01156_BZR1_01_REV_5	0	BZR
M01156_BZR1_01_REV_4	0	BZR
M01156_BZR1_01_FWD_7	0	BZR
M01156_BZR1_01_FWD_4_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_3_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_4_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_6	0	BZR
M01156_BZR1_01_REV_4_OC_P_ROOT	0	BZR
M01156_BZR1_01_FWD_4_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_6	0	BZR
M01156_BZR1_01_FWD_6_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_3_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_1_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_1	0	BZR
M01156_BZR1_01_FWD_5	0	BZR
M01156_BZR1_01_FWD_2_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_3_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_3	0	BZR
M01156_BZR1_01_FWD_1_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_5_OC_P_ROOT	0	BZR
M01156_BZR1_01_FWD_3	0	BZR
M01156_BZR1_01_FWD_2	0	BZR
M01156_BZR1_01_REV_2_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_7_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_6_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_7	0	BZR
M01156_BZR1_01_FWD_5_OC_P_ROOT	0	BZR
M01156_BZR1_01_FWD_5_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_6_OC_P_ROOT	0	BZR
M01156_BZR1_01_FWD_2_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_3_OC_P_ROOT	0	BZR
M01156_BZR1_01_FWD_7_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_6_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_2_OC_P_LEAF	0	BZR
M01156_BZR1_01_FWD_7_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_5_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_7_OC_P_ROOT	0	BZR
M01156_BZR1_01_REV_1	0	BZR
M01156_BZR1_01_REV_1_OC_P_LEAF	0	BZR
M01156_BZR1_01_REV_1_OC_P_ROOT	0	BZR
M0118_1.02_FWD_5	0	AT hook
M0118_1.02_REV_5_OC_P_ROOT	0	AT hook
M0118_1.02_REV_7	0	AT hook
M0118_1.02_FWD_3_OC_P_ROOT	0	AT hook
M0118_1.02_REV_2_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_1_OC_P_ROOT	0	AT hook
M0118_1.02_REV_6_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_3_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_7_OC_P_ROOT	0	AT hook
M0118_1.02_FWD_1_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_2_OC_P_ROOT	0	AT hook
M0118_1.02_REV_4_OC_P_LEAF	0	AT hook
M0118_1.02_REV_1_OC_P_ROOT	0	AT hook
M0118_1.02_REV_2_OC_P_ROOT	0	AT hook
M0118_1.02_REV_7_OC_P_ROOT	0	AT hook
M0118_1.02_REV_1_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_6_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_4	0	AT hook
M0118_1.02_REV_6_OC_P_ROOT	0	AT hook
M0118_1.02_FWD_1	0	AT hook
M0118_1.02_FWD_5_OC_P_ROOT	0	AT hook
M0118_1.02_FWD_7_OC_P_LEAF	0	AT hook
M0118_1.02_REV_3_OC_P_LEAF	0	AT hook
M0118_1.02_REV_7_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_4_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_4_OC_P_ROOT	0	AT hook
M0118_1.02_FWD_6	0	AT hook
M0118_1.02_FWD_2_OC_P_LEAF	0	AT hook
M0118_1.02_REV_1	0	AT hook
M0118_1.02_REV_3_OC_P_ROOT	0	AT hook
M0118_1.02_REV_5	0	AT hook
M0118_1.02_REV_5_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_7	0	AT hook
M0118_1.02_FWD_5_OC_P_LEAF	0	AT hook
M0118_1.02_FWD_6_OC_P_ROOT	0	AT hook
M0118_1.02_REV_4_OC_P_ROOT	0	AT hook
M01180_SPL14_01_FWD_2_OC_P_LEAF	0	SBP
M01180_SPL14_01_FWD_2_OC_P_LEAF	0	Superfamily of zinc-coordinating DNA-binding proteins
M01180_SPL14_01_FWD_6	0	SBP
M01180_SPL14_01_FWD_6	0	Superfamily of zinc-coordinating DNA-binding proteins
M01180_SPL14_01_FWD_4_OC_P_LEAF	0	SBP
M01180_SPL14_01_FWD_4_OC_P_LEAF	0	Superfamily of zinc-coordinating DNA-binding proteins
